rgn_id,CALETA,stock,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
10,VALDIVIA,LENGUADO FINO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,VALDIVIA,LIQUEN GOMOSO,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0
10,VALDIVIA,LOCO,9,0,0,8,15,2,12,29,0,1,0,0,0,0,0
10,VALDIVIA,LUGA CUCHARA O CORTA,0,0,336,51,347,651,308,0,0,0,0,0,0,0,0
10,VALDIVIA,LUGA NEGRA O CRESPA,0,0,76,31,77,224,1,0,0,0,0,0,0,0,0
10,VALDIVIA,LUGA-LUGA,104,772,0,0,0,0,0,0,0,0,0,0,0,0,0
10,VALDIVIA,LUGA-ROJA,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0
10,VALDIVIA,MACHA,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0
10,VALDIVIA,MACHUELO O TRITRE,0,0,0,1,425,370,54,0,0,0,0,0,0,0,0
10,VALDIVIA,MERLUZA COMUN,0,0,0,1,45,0,0,0,0,0,0,0,0,0,0
10,VALDIVIA,MERLUZA DEL SUR O AUSTRAL,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
10,VALDIVIA,NAVAJUELA,229,139,198,194,172,26,1,0,0,0,0,0,0,0,0
10,VALDIVIA,PALOMETA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,VALDIVIA,PAMPANITO,0,0,0,0,0,7,43,0,0,0,0,0,0,0,0
10,VALDIVIA,PEJEGALLO,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
10,VALDIVIA,PEJERREY DE MAR,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0
10,VALDIVIA,PELILLO,120,0,0,0,0,373,269,0,0,0,0,0,0,0,0
10,VALDIVIA,PULPO,0,0,9,0,0,13,0,0,0,0,0,0,0,0,0
10,VALDIVIA,RAYA,33,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10,VALDIVIA,RAYA VOLANTIN,0,0,0,5,21,0,15,0,0,0,0,0,0,0,0
10,VALDIVIA,REINETA,0,1,0,305,10,2,4,0,0,0,0,0,0,0,0
10,VALDIVIA,ROBALO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,VALDIVIA,SARDINA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,VALDIVIA,SARDINA COMUN,1497,212,65,4,3917,5902,10281,0,0,0,0,0,0,0,0
10,VALDIVIA,SARDINA ESPAÑOLA,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0
10,VALDIVIA,SIERRA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,VALDIVIA,TIBURON O MARRAJO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,VALDIVIA,TUMBAO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,VOIGUE,MERLUZA DEL SUR O AUSTRAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,YALDAD,ALMEJA,0,0,0,0,0,0,12,33,154,278,189,179,41,8,15
10,YALDAD,CHOLGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
10,YALDAD,CHORITO,0,67,0,0,0,0,0,0,0,0,0,1,33,5,12
10,YALDAD,CHORO,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
10,YALDAD,CONGRIO COLORADO,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10,YALDAD,CONGRIO DORADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,YALDAD,CORVINA,0,0,0,0,0,3,1,2,2,3,0,6,0,0,0
10,YALDAD,ERIZO,0,0,0,3,2,0,10,13,41,33,4,28,2,28,13
10,YALDAD,JAIBA MARMOLA,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0
10,YALDAD,JUREL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,YALDAD,LENGUADO DE OJOS CHICOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,YALDAD,LENGUADO FINO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,YALDAD,LISA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,YALDAD,LOCO,0,0,0,2,0,0,0,0,4,0,1,1,0,0,0
10,YALDAD,LUGA NEGRA O CRESPA,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
10,YALDAD,LUGA-ROJA,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0
10,YALDAD,PEJEGALLO,0,0,0,0,0,4,3,4,2,6,0,0,0,0,0
10,YALDAD,PEJERREY DE MAR,0,0,0,0,0,3,1,3,3,2,1,0,0,0,0
10,YALDAD,PELILLO,31,0,0,0,0,0,0,0,0,0,0,0,0,23,23
10,YALDAD,PULPO DEL SUR,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10,YALDAD,ROBALO,0,0,0,0,0,3,3,3,4,4,1,0,2,0,0
10,YALDAD,SIERRA,0,0,0,0,0,0,1,2,1,1,1,2,0,0,0
10,YALDAD,TOLLO,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0
10,YUSTE,ALMEJA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,YUSTE,CARACOL PALO PALO,0,0,0,0,0,1,17,10,0,0,0,0,0,0,0
10,YUSTE,CARACOL PICUYO,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
10,YUSTE,CENTOLLA,0,0,0,0,0,0,0,0,0,0,0,0,2,11,33
10,YUSTE,ERIZO,0,0,0,0,0,0,6,3,0,0,5,1,0,0,0
10,YUSTE,HUEPO O NAVAJA DE MAR,0,0,0,0,0,11,17,0,0,11,0,0,0,0,0
10,YUSTE,HUIRO,0,0,0,0,0,0,0,0,0,223,0,0,304,0,57
10,YUSTE,HUIRO PALO,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0
10,YUSTE,JAIBA MARMOLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
10,YUSTE,LOCO,0,0,1,0,0,35,47,28,24,10,0,0,0,0,0
10,YUSTE,LUGA NEGRA O CRESPA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
10,YUSTE,LUGA-ROJA,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0
10,YUSTE,NAVAJUELA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10,YUSTE,PELILLO,0,0,0,0,0,4,0,0,0,0,0,0,0,0,100
10,YUSTE,PEPINO DE MAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,YUSTE,PULPO,0,0,1,2,0,2,3,0,0,0,0,0,0,0,0
10,YUSTE,PULPO DEL SUR,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0
11,CALETA ANDRADE,CARACOL PALO PALO,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
11,CALETA ANDRADE,CONGRIO DORADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CALETA ANDRADE,CULENGUE,0,0,0,0,35,2,0,0,0,0,0,0,0,0,0
11,CALETA ANDRADE,ERIZO,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0
11,CALETA ANDRADE,JUREL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CALETA ANDRADE,LOCO,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0
11,CALETA ANDRADE,LUGA-ROJA,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0
11,CALETA ANDRADE,MERLUZA DEL SUR O AUSTRAL,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0
11,ESTERO COPA,MERLUZA DEL SUR O AUSTRAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,ESTERO GATO,ERIZO,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
11,GRUPO GALA,ALMEJA,0,0,0,0,0,0,0,0,0,0,0,47,159,0,7
11,GRUPO GALA,ANCHOVETA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11,GRUPO GALA,CENTOLLA,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0
11,GRUPO GALA,CHOLGA,0,0,0,0,0,0,0,0,0,0,0,2,16,0,0
11,GRUPO GALA,CHORITO,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
11,GRUPO GALA,CHORO,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
11,GRUPO GALA,CONGRIO DORADO,0,0,0,0,0,0,0,0,0,0,0,72,45,38,27
11,GRUPO GALA,CULENGUE,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9
11,GRUPO GALA,ERIZO,0,0,0,0,0,0,0,0,0,0,0,2,39,0,0
11,GRUPO GALA,JAIBA MARMOLA,0,0,0,0,0,0,0,0,0,0,0,12,40,0,0
11,GRUPO GALA,LAPA REINA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,GRUPO GALA,LOCO,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
11,GRUPO GALA,LUGA NEGRA O CRESPA,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
11,GRUPO GALA,LUGA-ROJA,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0
11,GRUPO GALA,MERLUZA DEL SUR O AUSTRAL,0,0,0,0,0,0,0,0,0,0,0,2507,677,631,651
11,GRUPO GALA,PEJERREY DE MAR,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6
11,GRUPO GALA,RAYA VOLANTIN,0,0,0,0,0,0,0,0,0,0,0,50,30,17,4
11,GRUPO GALA,ROBALO,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
11,GRUPO GALA,SARDINA AUSTRAL,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0
11,GRUPO GALA,SARDINA COMUN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11,ISLA COSTA,CONGRIO DORADO,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11,ISLA COSTA,JAIBA MARMOLA,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0
11,ISLA COSTA,MERLUZA DEL SUR O AUSTRAL,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
11,MARIN BALMACEDA,ALMEJA,0,0,0,0,5,0,3,4,0,1,18,0,0,0,0
11,MARIN BALMACEDA,CHOLGA,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
11,MARIN BALMACEDA,CHORITO,0,0,0,1,0,0,1,0,0,0,3,0,0,0,0
11,MARIN BALMACEDA,CONGRIO DORADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,MARIN BALMACEDA,ERIZO,0,0,24,49,78,29,21,3,0,0,0,0,0,0,0
11,MARIN BALMACEDA,LOCO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11,MARIN BALMACEDA,LUGA-ROJA,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0
11,MARIN BALMACEDA,MERLUZA DEL SUR O AUSTRAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,MARIN BALMACEDA,PELILLO,1609,862,998,3,2454,330,198,379,25,0,0,0,0,0,0
11,MARIN BALMACEDA,PICOROCO,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11,MARIN BALMACEDA,PUYE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11,MARIN BALMACEDA,RAYA VOLANTIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,MELIMOYU,ERIZO,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0
11,MELINKA,ALMEJA,46,88,0,0,0,0,0,0,0,0,1,0,0,0,0
11,MELINKA,ANCHOVETA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,MELINKA,BACALAO DE PROFUNDIDAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,MELINKA,BROTULA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,MELINKA,CABRILLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,MELINKA,CABRILLA COMUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,MELINKA,CARACOL PALO PALO,0,0,8,0,2,21,36,21,13,0,0,0,0,0,0
11,MELINKA,CARACOL PICUYO,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,MELINKA,CENTOLLA,0,0,0,0,18,3,4,37,1,1,1,0,0,0,0
11,MELINKA,CHANCHARRO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,MELINKA,CHOLGA,0,19,0,0,0,0,0,0,0,0,9,0,0,0,0
11,MELINKA,CHORITO,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
11,MELINKA,CHORO,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0
11,MELINKA,CONGRIO DORADO,0,0,6,11,1,3,0,1,1,0,0,0,0,0,0
11,MELINKA,CULENGUE,0,0,116,387,192,198,149,0,0,0,139,0,0,0,0
11,MELINKA,ERIZO,131,1248,6455,4596,4691,7712,6261,5449,4537,7124,5042,0,0,0,0
11,MELINKA,JAIBA MARMOLA,0,0,190,391,70,0,73,20,23,21,44,0,0,0,0
11,MELINKA,JAIBA PANCHOTE O CANGREJO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,MELINKA,JAIBA REINA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11,MELINKA,JUREL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,MELINKA,LAPA,0,0,10,27,47,1,0,1,1,0,28,0,0,0,0
11,MELINKA,LOCO,28,0,3,3,0,0,89,57,0,0,0,0,0,0,0
11,MELINKA,LUCHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,MELINKA,LUGA NEGRA O CRESPA,0,0,0,0,0,11,22,15,3,177,878,0,0,0,0
11,MELINKA,LUGA-LUGA,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
11,MELINKA,LUGA-ROJA,0,0,55,230,269,4046,1718,839,345,1193,1119,0,0,0,0
11,MELINKA,MERLUZA COMUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,MELINKA,MERLUZA DEL SUR O AUSTRAL,0,0,3,0,3,20,9,4,26,0,2,0,0,0,0
11,MELINKA,PEJERREY DE MAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,MELINKA,PELILLO,0,0,0,0,0,143,38,6,0,0,0,0,0,0,0
11,MELINKA,PULPO,0,0,1,10,20,10,2,0,5,0,9,0,0,0,0
11,MELINKA,PUYE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11,MELINKA,RAYA VOLANTIN,0,0,24,27,4,4,0,1,0,0,1,0,0,0,0
11,MELINKA,ROBALO,0,0,1,0,0,2,1,2,0,1,1,0,0,0,0
11,MELINKA,ROLLIZO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,MELINKA,SARDINA AUSTRAL,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11,MELINKA,SIERRA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11,MELINKA,TOLLO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,PLAYA BLANCA,ERIZO,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
11,PLAYA BLANCA,JAIBA MARMOLA,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
11,PLAYA BLANCA,RAYA VOLANTIN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11,PTO.RAÚL MARÍN BALMACEDA,ALMEJA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7
11,PTO.RAÚL MARÍN BALMACEDA,CHOLGA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9
11,PTO.RAÚL MARÍN BALMACEDA,CHORITO,0,0,0,0,0,0,0,0,0,0,0,0,18,30,3
11,PTO.RAÚL MARÍN BALMACEDA,LUGA-ROJA,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
11,PTO.RAÚL MARÍN BALMACEDA,PELILLO,0,0,0,0,0,0,0,0,0,0,0,0,35,5,24
11,PTO.RAÚL MARÍN BALMACEDA,PUYE,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
11,PTO.RAÚL MARÍN BALMACEDA,ROBALO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,PUERTO AGUIRRE,ALMEJA,0,0,0,0,0,0,0,0,0,0,0,3,135,128,228
11,PUERTO AGUIRRE,BROTULA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,PUERTO AGUIRRE,CARACOL LOCATE,0,0,0,0,1,1,4,9,0,0,0,0,0,0,0
11,PUERTO AGUIRRE,CARACOL PALO PALO,0,378,95,68,64,67,40,0,0,0,2,1,5,3,1
11,PUERTO AGUIRRE,CENTOLLA,0,0,0,0,0,1,1,1,0,0,2,18,8,1,5
11,PUERTO AGUIRRE,CHANCHARRO,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11,PUERTO AGUIRRE,CHOCHA,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
11,PUERTO AGUIRRE,CHOLGA,0,83,0,0,0,0,0,0,0,0,0,5,9,18,32
11,PUERTO AGUIRRE,CHORITO,0,0,0,0,0,0,0,0,0,0,0,0,1,17,59
11,PUERTO AGUIRRE,CHORO,0,0,0,0,0,0,0,0,0,0,0,4,3,84,98
11,PUERTO AGUIRRE,CONGRIO COLORADO,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2
11,PUERTO AGUIRRE,CONGRIO DORADO,2,0,2,0,26,73,65,67,76,36,90,11,18,48,37
11,PUERTO AGUIRRE,CULENGUE,674,714,104,288,393,452,180,174,22,82,230,177,119,208,169
11,PUERTO AGUIRRE,ERIZO,81,1392,81,11,150,177,707,328,40,218,12,2,539,260,379
11,PUERTO AGUIRRE,HUIRO PALO,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
11,PUERTO AGUIRRE,JAIBA MARMOLA,5,0,0,98,3,549,498,861,1023,342,403,484,162,214,516
11,PUERTO AGUIRRE,JAIBA MORA,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
11,PUERTO AGUIRRE,JAIBA REMADORA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
11,PUERTO AGUIRRE,JUREL,0,0,0,0,0,5,5,2,0,0,0,0,0,0,0
11,PUERTO AGUIRRE,LAPA,0,0,0,0,29,0,0,0,0,0,0,1,0,0,0
11,PUERTO AGUIRRE,LOCO,65,0,207,40,0,35,74,21,0,0,0,0,0,0,0
11,PUERTO AGUIRRE,LUGA NEGRA O CRESPA,0,0,0,0,0,0,5,1,0,0,0,5,3,0,127
11,PUERTO AGUIRRE,LUGA-ROJA,0,0,0,3,9,103,41,13,5,0,0,5,18,0,13
11,PUERTO AGUIRRE,MERLUZA COMUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,PUERTO AGUIRRE,MERLUZA DE COLA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
11,PUERTO AGUIRRE,MERLUZA DEL SUR O AUSTRAL,0,0,376,83,651,1216,670,998,848,263,430,333,96,29,122
11,PUERTO AGUIRRE,PEJEGALLO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,PUERTO AGUIRRE,PEJERREY DE MAR,0,0,0,0,1,12,17,20,1,0,0,0,0,1,4
11,PUERTO AGUIRRE,PELILLO,0,0,0,0,0,0,170,3,0,0,0,0,0,0,0
11,PUERTO AGUIRRE,PESCADO NO CLASIFICADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,PUERTO AGUIRRE,RAYA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,PUERTO AGUIRRE,RAYA VOLANTIN,0,0,1,0,8,26,17,17,14,7,1,9,18,7,2
11,PUERTO AGUIRRE,ROBALO,0,0,0,0,0,23,15,23,7,9,11,0,0,4,16
11,PUERTO AGUIRRE,SARDINA AUSTRAL,0,0,0,0,32,154,251,136,0,1658,49,432,38,7,39
11,PUERTO AGUIRRE,SARDINA COMUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,PUERTO AGUIRRE,SARDINA ESPAÑOLA,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
11,PUERTO AGUIRRE,SIERRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,PUERTO AGUIRRE,TOLLO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,PUERTO AMERICANO,JAIBA MARMOLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
11,PUERTO AMERICANO,MERLUZA DEL SUR O AUSTRAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
11,PUERTO AYSEN,ALMEJA,0,10,0,0,0,0,0,0,0,0,0,0,6,4,0
11,PUERTO AYSEN,BROTULA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,PUERTO AYSEN,CARACOL PALO PALO,0,0,49,97,39,87,0,0,0,0,0,0,0,0,0
11,PUERTO AYSEN,CENTOLLA,0,0,0,0,0,0,0,0,0,0,0,20,0,6,3
11,PUERTO AYSEN,CHANCHARRO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,PUERTO AYSEN,CHICOREA DE MAR,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,PUERTO AYSEN,CHOLGA,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0
11,PUERTO AYSEN,CHORITO,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1
11,PUERTO AYSEN,CHORO,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
11,PUERTO AYSEN,COJINOBA DEL NORTE,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
11,PUERTO AYSEN,COJINOBA DEL SUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,PUERTO AYSEN,CONGRIO COLORADO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
11,PUERTO AYSEN,CONGRIO DORADO,63,8,22,76,176,22,54,0,4,38,8,21,12,47,12
11,PUERTO AYSEN,CULENGUE,60,0,6,121,0,0,0,0,0,0,0,0,1,0,0
11,PUERTO AYSEN,ERIZO,13,696,0,686,1013,6,0,5,0,3,0,8,1,0,12
11,PUERTO AYSEN,JAIBA,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
11,PUERTO AYSEN,JAIBA MARMOLA,0,23,710,337,314,16,23,67,462,120,2,50,13,52,40
11,PUERTO AYSEN,JAIBA MORA,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
11,PUERTO AYSEN,JUREL,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0
11,PUERTO AYSEN,LAPA REINA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,PUERTO AYSEN,LOCO,0,0,0,0,0,52,59,4,11,0,12,9,0,0,0
11,PUERTO AYSEN,LUGA NEGRA O CRESPA,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
11,PUERTO AYSEN,LUGA-ROJA,0,0,0,0,12,1,0,0,0,0,0,5,0,61,0
11,PUERTO AYSEN,MERLUZA COMUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,PUERTO AYSEN,MERLUZA DE COLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,PUERTO AYSEN,MERLUZA DEL SUR O AUSTRAL,352,0,298,405,496,117,98,37,0,0,4,7,17,18,24
11,PUERTO AYSEN,PEJERREY DE MAR,0,0,0,0,13,3,4,0,0,0,0,0,0,0,4
11,PUERTO AYSEN,RAYA,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
11,PUERTO AYSEN,RAYA VOLANTIN,0,0,38,23,98,15,31,0,1,29,8,11,0,4,2
11,PUERTO AYSEN,REINETA,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
11,PUERTO AYSEN,ROBALO,7,0,0,0,13,3,7,1,0,22,8,9,7,11,19
11,PUERTO AYSEN,ROLLIZO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,PUERTO AYSEN,SALMON PLATEADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,PUERTO AYSEN,SARDINA AUSTRAL,0,0,0,2,22,0,2,40,0,50,1,0,44,9,0
11,PUERTO AYSEN,SARDINA COMUN,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0
11,PUERTO AYSEN,SARDINA ESPAÑOLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,PUERTO AYSEN,TOLLO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,PUERTO CHACABUCO,ALMEJA,0,0,0,0,0,0,0,0,0,0,4,0,15,1,0
11,PUERTO CHACABUCO,ANCHOVETA,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
11,PUERTO CHACABUCO,BROTULA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,PUERTO CHACABUCO,CABRILLA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11,PUERTO CHACABUCO,CARACOL PALO PALO,487,493,3,36,0,71,0,0,0,0,0,0,0,0,0
11,PUERTO CHACABUCO,CENTOLLA,12,7,0,0,0,0,0,0,0,0,0,47,89,110,35
11,PUERTO CHACABUCO,CHANCHARRO,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
11,PUERTO CHACABUCO,CHOLGA,0,0,0,0,0,0,0,0,0,0,10,0,4,3,0
11,PUERTO CHACABUCO,CHORITO,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0
11,PUERTO CHACABUCO,CHORO,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
11,PUERTO CHACABUCO,COJINOBA MOTEADA,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
11,PUERTO CHACABUCO,CONGRIO COLORADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,PUERTO CHACABUCO,CONGRIO DORADO,188,471,9,67,56,18,98,1,0,12,2,5,15,16,2
11,PUERTO CHACABUCO,CULENGUE,159,0,7,0,0,0,1,0,0,0,0,7,2,6,0
11,PUERTO CHACABUCO,ERIZO,858,862,20,25,1,0,38,0,0,0,0,0,9,2,1
11,PUERTO CHACABUCO,JAIBA,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
11,PUERTO CHACABUCO,JAIBA MARMOLA,2001,1530,834,159,186,421,465,204,17,1,0,67,467,680,778
11,PUERTO CHACABUCO,JAIBA MORA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11,PUERTO CHACABUCO,JIBIA O CALAMAR ROJO,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
11,PUERTO CHACABUCO,JUREL,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11,PUERTO CHACABUCO,LAPA REINA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210
11,PUERTO CHACABUCO,LOCO,51,0,0,30,0,0,0,0,0,0,0,0,0,0,0
11,PUERTO CHACABUCO,LUGA-ROJA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11,PUERTO CHACABUCO,MACHA,149,241,0,0,0,0,0,0,0,0,0,0,0,0,0
11,PUERTO CHACABUCO,MERLUZA COMUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,PUERTO CHACABUCO,MERLUZA DE COLA,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11,PUERTO CHACABUCO,MERLUZA DEL SUR O AUSTRAL,3807,4389,72,66,114,53,193,44,0,0,0,1,70,6,1
11,PUERTO CHACABUCO,PEJEGALLO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,PUERTO CHACABUCO,PEJERREY DE MAR,0,0,0,0,2,4,2,0,0,0,0,1,0,1,4
11,PUERTO CHACABUCO,RAYA,145,257,0,0,0,0,0,0,0,0,0,0,0,0,0
11,PUERTO CHACABUCO,RAYA VOLANTIN,0,0,51,32,21,16,56,0,0,6,0,3,6,7,0
